order_id,customer_id,product_category,product_name,quantity,unit_price,order_date,region,payment_method
21556,3068,Toys,Plush Toy,1,144.54,2023-01-31,North America,PayPal
21557,1392,Books,Novel,5,10.05,2024-08-10,Africa,Debit Card
21558,7122,Toys,Building Blocks,4,15.99,2023-04-27,Oceania,Debit Card
21559,4637,Food,Organic Honey,2,72.84,2024-06-03,Asia,Debit Card
21560,4497,Electronics,Tablet,4,289.47,2023-06-08,Asia,Apple Pay
21561,7507,Clothing,Coat,3,122.71,2023-02-24,North America,Apple Pay
21562,3405,Books,Cookbook,2,19.22,2023-07-02,Oceania,Apple Pay
21563,5411,Books,Science Fiction,2,40.07,2024-03-03,Africa,Debit Card
21564,2663,Beauty,Nail Polish,1,169.46,2024-06-16,South America,Credit Card
21565,8591,Beauty,Nail Polish,4,151.54,2024-03-06,Africa,Credit Card
21566,7640,Toys,Plush Toy,1,94.8,2023-10-15,Oceania,Google Pay
21567,9984,Clothing,Sweater,5,270.46,2024-07-06,North America,Debit Card
21568,9510,Toys,Educational Game,2,14.15,2024-08-20,Oceania,Google Pay
21569,7360,Clothing,Jeans,3,90.85,2023-02-03,Asia,Debit Card
21570,5479,Beauty,Body Lotion,4,63.27,2023-06-29,Oceania,PayPal
21571,2726,Clothing,Jeans,1,72.34,2024-04-22,Africa,Apple Pay
21572,3021,Clothing,Jeans,4,129.4,2024-06-28,Oceania,Credit Card
21573,2069,Books,Novel,3,44.53,2024-09-16,Africa,Credit Card
21574,6493,Clothing,Coat,2,266.52,2024-08-31,Asia,Debit Card
21575,9867,Home & Garden,Lamp,5,155.53,2023-04-12,South America,Google Pay
21576,7873,Toys,Board Game,5,125.56,2024-02-13,Europe,Debit Card
21577,8648,Clothing,Coat,3,189.39,2023-05-16,North America,Credit Card
21578,8530,Books,Cookbook,5,24.69,2023-03-08,South America,Credit Card
21579,2948,Books,Self-Help,2,45.3,2024-09-10,Africa,Debit Card
21580,3403,Books,Self-Help,3,20.23,2024-05-29,North America,Debit Card
21581,4212,Books,Biography,5,18.61,2024-09-14,Asia,Google Pay
21582,3727,Sports,Swimming Goggles,2,314.59,2023-05-28,North America,Credit Card
21583,7067,Home & Garden,Rug,3,145.49,2023-08-08,Africa,Debit Card
21584,8073,Electronics,Tablet,1,734.76,2023-04-08,Africa,Credit Card
21585,4550,Home & Garden,Air Purifier,1,187.51,2024-05-06,Africa,Google Pay
21586,7631,Toys,Board Game,4,132.27,2023-06-29,South America,Debit Card
21587,9618,Clothing,Shorts,4,60.61,2024-02-15,Africa,Debit Card
21588,3941,Home & Garden,Air Purifier,5,345.92,2023-05-05,Europe,PayPal
21589,3783,Sports,Yoga Mat,5,235.08,2023-08-23,Africa,PayPal
21590,8973,Clothing,Shorts,1,28.48,2024-03-24,Oceania,Debit Card
21591,9048,Beauty,Face Mask,1,46.03,2024-01-15,Asia,Apple Pay
21592,9962,Beauty,Eye Cream,1,90.22,2024-05-21,Asia,PayPal
21593,8424,Beauty,Body Lotion,1,134.07,2023-05-15,Europe,Credit Card
21594,3638,Sports,Swimming Goggles,4,62.63,2023-02-22,Asia,Debit Card
21595,2878,Books,Mystery,2,44.73,2023-10-13,North America,Debit Card
21596,6909,Food,Dark Chocolate,2,77.21,2023-06-01,Asia,Apple Pay
21597,2220,Clothing,T-Shirt,3,37.66,2023-03-31,Asia,Google Pay
21598,9107,Sports,Running Shoes,2,151.57,2024-07-05,Europe,PayPal
21599,7028,Toys,Doll,2,135.53,2024-09-17,Africa,Apple Pay
21600,6897,Books,Self-Help,5,24.57,2024-06-09,Oceania,PayPal
21601,5814,Clothing,Dress,1,271.45,2023-10-26,North America,Apple Pay
21602,7376,Electronics,Smart Watch,4,1955.48,2024-06-06,Africa,Credit Card
21603,4538,Clothing,T-Shirt,3,118.15,2023-02-16,North America,Google Pay
21604,2322,Home & Garden,Toaster,3,169.28,2023-09-26,Europe,Apple Pay
21605,4557,Sports,Gym Bag,3,267.87,2023-08-10,Asia,Credit Card
21606,9399,Home & Garden,Curtains,1,71.05,2023-03-06,Asia,PayPal
21607,6989,Books,Biography,4,11.83,2023-11-19,Oceania,PayPal
21608,8028,Books,Novel,4,47.03,2023-08-17,Africa,PayPal
21609,1937,Toys,Educational Game,4,26.17,2024-07-02,Oceania,Google Pay
21610,2015,Sports,Basketball,2,82.26,2024-01-03,North America,Credit Card
21611,9623,Toys,Action Figure,5,72.78,2023-08-14,North America,Google Pay
21612,5495,Clothing,Sneakers,3,262.31,2023-02-01,Europe,PayPal
21613,2680,Clothing,Coat,2,168.3,2023-12-07,South America,Google Pay
21614,4234,Clothing,Jeans,4,169.38,2024-05-08,North America,Google Pay
21615,1237,Clothing,Dress,1,296.46,2023-10-24,South America,Credit Card
21616,6016,Food,Green Tea,2,38.98,2023-10-01,Oceania,PayPal
21617,3520,Food,Organic Honey,4,30.8,2023-08-13,Europe,Debit Card
21618,1981,Food,Spice Set,5,35.33,2023-10-14,North America,Credit Card
21619,1848,Home & Garden,Toaster,4,345.95,2023-07-20,Europe,Credit Card
21620,6477,Beauty,Moisturizer,5,158.24,2023-08-12,Asia,Google Pay
21621,4983,Home & Garden,Blender,1,116.08,2023-07-24,North America,Apple Pay
21622,4210,Toys,Puzzle,4,59.48,2024-08-05,South America,Credit Card
21623,2372,Clothing,Coat,5,147.4,2024-07-12,Oceania,Credit Card
21624,2427,Books,Science Fiction,3,35.25,2024-08-12,Africa,Google Pay
21625,7687,Beauty,Nail Polish,2,16.64,2024-05-08,North America,Credit Card
21626,7190,Food,Spice Set,3,43.01,2024-05-08,South America,Credit Card
21627,5543,Toys,Doll,4,136.86,2023-08-03,North America,Google Pay
21628,7911,Home & Garden,Vacuum Cleaner,2,346.24,2024-08-31,Europe,PayPal
21629,1646,Toys,RC Car,1,39.28,2024-01-11,North America,Google Pay
21630,4759,Books,Poetry,4,33.48,2024-05-20,North America,Google Pay
21631,1180,Food,Organic Honey,3,44.0,2024-01-11,Oceania,Debit Card
21632,4884,Books,Science Fiction,3,33.36,2024-01-25,Africa,Google Pay
21633,5540,Beauty,Face Mask,3,153.28,2023-06-28,Asia,Google Pay
21634,5020,Sports,Running Shoes,4,53.41,2024-10-01,North America,Apple Pay
21635,4668,Books,History,4,45.14,2023-07-18,South America,Apple Pay
21636,8937,Electronics,Camera,4,1027.06,2023-02-22,North America,Google Pay
21637,4364,Home & Garden,Toaster,3,178.51,2024-02-22,Oceania,Apple Pay
21638,6639,Clothing,Jeans,2,77.57,2023-02-06,Europe,Apple Pay
21639,6800,Toys,Doll,3,102.39,2023-09-04,Oceania,Apple Pay
21640,6587,Books,Science Fiction,2,18.9,2024-07-30,North America,Credit Card
21641,3172,Beauty,Eye Cream,1,70.97,2024-06-13,Africa,PayPal
21642,9500,Clothing,Coat,1,21.28,2023-04-23,Oceania,Google Pay
21643,8822,Beauty,Body Lotion,3,100.83,2023-03-22,North America,Apple Pay
21644,9637,Beauty,Body Lotion,1,32.75,2024-07-24,South America,Credit Card
21645,5700,Toys,RC Car,1,108.44,2023-06-26,Oceania,Apple Pay
21646,4327,Home & Garden,Curtains,2,211.74,2023-03-27,Europe,PayPal
21647,8517,Toys,Puzzle,5,96.1,2024-07-01,North America,PayPal
21648,4951,Toys,Plush Toy,5,62.33,2023-08-15,Asia,Google Pay
21649,1939,Clothing,Jeans,4,45.02,2023-06-07,Oceania,Apple Pay
21650,9566,Books,Mystery,5,12.1,2023-10-28,South America,PayPal
21651,6845,Books,Novel,3,18.91,2024-07-24,South America,Debit Card
21652,7415,Sports,Basketball,5,187.93,2023-11-14,Asia,Apple Pay
21653,9371,Home & Garden,Rug,3,378.62,2024-03-31,North America,PayPal
21654,1412,Electronics,Wireless Mouse,5,1473.2,2023-08-26,Africa,Debit Card
21655,8881,Home & Garden,Curtains,5,171.99,2023-03-29,Europe,Google Pay
21656,1579,Sports,Yoga Mat,3,82.31,2023-06-13,Oceania,Google Pay
21657,3629,Home & Garden,Blender,5,293.86,2023-07-01,Africa,Debit Card
21658,2020,Beauty,Nail Polish,4,99.23,2023-05-19,Oceania,Debit Card
21659,5244,Home & Garden,Air Purifier,5,48.21,2023-10-17,South America,Debit Card
21660,8506,Sports,Swimming Goggles,4,264.18,2023-04-24,North America,PayPal
21661,2546,Books,Mystery,3,39.03,2024-06-06,Europe,Apple Pay
21662,3936,Electronics,Laptop,5,491.33,2024-04-21,Europe,Debit Card
21663,5479,Toys,Board Game,3,118.33,2023-10-26,Africa,Google Pay
21664,3015,Sports,Yoga Mat,5,219.09,2023-10-01,Europe,Google Pay
21665,8120,Food,Olive Oil,1,40.57,2023-07-17,Europe,Debit Card
21666,9651,Food,Organic Honey,1,21.45,2023-06-26,South America,PayPal
21667,4918,Food,Pasta,1,48.14,2023-03-29,Africa,Google Pay
21668,9418,Home & Garden,Blender,3,360.65,2023-11-13,South America,Credit Card
21669,4560,Food,Dark Chocolate,1,11.77,2023-06-04,Asia,Apple Pay
21670,8722,Clothing,Jeans,4,275.99,2023-10-10,Asia,PayPal
21671,8290,Beauty,Moisturizer,1,64.67,2024-06-26,North America,PayPal
21672,5963,Electronics,Tablet,3,779.98,2024-04-17,Africa,Credit Card
21673,8051,Books,Novel,1,27.84,2023-08-23,Europe,PayPal
21674,6813,Sports,Dumbbell Set,3,354.43,2024-09-19,North America,PayPal
21675,1488,Sports,Yoga Mat,4,359.14,2024-02-18,Oceania,PayPal
21676,6144,Sports,Running Shoes,4,55.72,2023-07-11,Africa,Credit Card
21677,5793,Food,Organic Honey,1,41.0,2023-12-14,South America,Debit Card
21678,5622,Clothing,Shorts,2,217.54,2023-12-21,Asia,Debit Card
21679,2974,Beauty,Body Lotion,2,177.47,2024-02-21,Africa,Credit Card
21680,4797,Books,Self-Help,3,38.06,2024-01-14,Africa,PayPal
21681,7438,Food,Granola,2,78.87,2024-06-26,Europe,Google Pay
21682,7537,Toys,Building Blocks,1,138.45,2024-07-28,Asia,Debit Card
21683,2584,Books,History,4,29.47,2023-12-13,Africa,Debit Card
21684,7776,Food,Organic Honey,5,68.0,2024-09-01,Europe,Google Pay
21685,9362,Books,Mystery,5,35.4,2023-02-17,Oceania,Debit Card
21686,9409,Sports,Basketball,4,75.83,2023-02-13,Asia,Google Pay
21687,1840,Food,Spice Set,3,23.75,2024-08-13,Africa,Apple Pay
21688,7322,Home & Garden,Toaster,2,342.92,2023-01-16,Asia,PayPal
21689,5779,Food,Coffee Beans,4,40.77,2023-03-05,Africa,Google Pay
21690,4411,Books,Poetry,3,38.96,2024-09-28,Oceania,Credit Card
21691,1668,Toys,RC Car,3,36.11,2023-06-22,South America,PayPal
21692,8738,Clothing,Shorts,5,80.76,2024-05-12,Africa,Credit Card
21693,8582,Home & Garden,Curtains,5,196.98,2024-07-28,Oceania,Google Pay
21694,1869,Beauty,Moisturizer,3,42.53,2023-01-29,Asia,Debit Card
21695,2060,Beauty,Perfume,3,97.16,2023-09-12,Africa,PayPal
21696,9934,Toys,Action Figure,1,73.32,2023-11-12,Asia,Google Pay
21697,1870,Food,Dark Chocolate,4,59.6,2023-03-05,Oceania,Credit Card
21698,1779,Books,Cookbook,4,44.73,2024-01-14,North America,PayPal
21699,2183,Books,Mystery,1,21.21,2023-11-08,North America,Debit Card
21700,9903,Food,Olive Oil,5,13.35,2023-09-02,Africa,Debit Card
21701,2924,Clothing,Jacket,5,128.37,2024-07-22,South America,PayPal
21702,1371,Books,Mystery,1,27.18,2024-05-13,Europe,Apple Pay
21703,6491,Sports,Gym Bag,2,430.66,2024-08-29,South America,Credit Card
21704,8977,Home & Garden,Toaster,2,242.84,2024-09-30,Europe,Google Pay
21705,3128,Sports,Swimming Goggles,4,273.46,2023-10-28,South America,PayPal
21706,2972,Clothing,Shorts,5,23.58,2023-02-08,Asia,PayPal
21707,7510,Beauty,Body Lotion,5,146.53,2024-09-28,North America,Google Pay
21708,2823,Clothing,Sneakers,5,84.08,2023-10-29,Asia,Debit Card
21709,6965,Home & Garden,Blender,2,385.56,2023-10-29,Oceania,Debit Card
21710,9330,Toys,Action Figure,4,62.82,2023-07-03,North America,Google Pay
21711,5898,Clothing,Sweater,3,111.58,2024-03-24,Africa,PayPal
21712,8224,Sports,Yoga Mat,1,384.05,2024-04-22,Europe,Debit Card
21713,3025,Food,Green Tea,5,70.7,2023-09-14,North America,Credit Card
21714,9370,Toys,Action Figure,5,111.68,2024-06-18,Europe,PayPal
21715,6073,Toys,Doll,3,31.43,2023-04-24,Asia,Google Pay
21716,5801,Home & Garden,Rug,4,343.63,2023-12-14,Africa,Google Pay
21717,8746,Beauty,Nail Polish,5,121.31,2023-12-06,Europe,Credit Card
21718,1465,Books,Biography,4,47.76,2024-03-11,Asia,Google Pay
21719,5442,Sports,Tennis Racket,2,185.2,2024-03-21,South America,Apple Pay
21720,1602,Beauty,Shampoo,2,101.03,2023-04-12,Europe,Google Pay
21721,1316,Electronics,Headphones,4,1293.01,2023-07-29,Africa,PayPal
21722,1796,Food,Granola,5,41.4,2023-02-07,Oceania,PayPal
21723,2899,Books,History,4,32.88,2024-05-03,Africa,Debit Card
21724,3675,Food,Dark Chocolate,4,25.52,2023-03-03,Asia,Apple Pay
21725,9098,Electronics,Tablet,5,1400.47,2024-01-16,Asia,Credit Card
21726,4822,Electronics,Wireless Mouse,5,1444.53,2024-02-19,Africa,Credit Card
21727,7000,Food,Spice Set,4,45.99,2023-04-06,South America,Credit Card
21728,8979,Clothing,T-Shirt,3,253.69,2024-03-24,Africa,Apple Pay
21729,2992,Clothing,Shorts,4,49.77,2023-03-10,Asia,Debit Card
21730,6303,Books,Biography,3,35.19,2023-08-20,Africa,Apple Pay
21731,7085,Sports,Yoga Mat,5,313.63,2023-08-08,Asia,PayPal
21732,4438,Sports,Dumbbell Set,2,314.47,2024-03-26,Europe,Debit Card
21733,8590,Books,Self-Help,2,19.61,2023-04-18,Oceania,Google Pay
21734,1727,Clothing,Jacket,3,93.65,2024-09-06,Europe,Google Pay
21735,6220,Sports,Gym Bag,5,196.37,2023-05-19,Africa,Apple Pay
21736,6417,Clothing,T-Shirt,4,177.55,2023-06-08,North America,Apple Pay
21737,7987,Books,Science Fiction,4,13.96,2023-06-09,Africa,Apple Pay
21738,9702,Clothing,T-Shirt,4,130.82,2024-07-27,Asia,Apple Pay
21739,9347,Beauty,Perfume,5,39.0,2023-11-28,Oceania,PayPal
21740,3021,Home & Garden,Curtains,2,283.87,2023-01-25,Africa,Debit Card
21741,3349,Home & Garden,Vacuum Cleaner,3,180.12,2023-12-26,North America,Apple Pay
21742,5645,Electronics,Wireless Mouse,4,257.16,2023-08-23,South America,Google Pay
21743,3124,Food,Green Tea,3,21.05,2024-01-22,Asia,Google Pay
21744,9677,Home & Garden,Curtains,1,224.87,2023-07-31,South America,Apple Pay
21745,7846,Sports,Bicycle,2,254.2,2024-08-17,Europe,PayPal
21746,5425,Beauty,Shampoo,1,158.87,2023-04-14,Europe,Debit Card
21747,1412,Toys,RC Car,5,60.08,2023-07-16,Oceania,Apple Pay
21748,2073,Clothing,Coat,4,50.51,2024-01-10,Africa,Google Pay
21749,2972,Books,Self-Help,3,21.02,2024-03-13,North America,Credit Card
21750,9206,Toys,Plush Toy,2,26.89,2024-07-22,Africa,Google Pay
21751,9272,Home & Garden,Curtains,5,313.89,2024-07-04,South America,Debit Card
21752,9673,Books,Mystery,4,28.46,2023-02-07,Europe,Google Pay
21753,1369,Electronics,Camera,4,913.48,2023-10-05,Oceania,Credit Card
21754,3072,Home & Garden,Vacuum Cleaner,4,32.52,2023-03-25,South America,PayPal
21755,1758,Books,Poetry,5,48.94,2023-01-20,Europe,Google Pay
21756,1797,Food,Granola,2,78.78,2024-07-27,Oceania,Apple Pay
21757,6783,Clothing,Jeans,2,202.56,2024-02-13,Asia,PayPal
21758,4331,Books,Cookbook,3,16.09,2024-01-04,Asia,Credit Card
21759,2377,Food,Coffee Beans,5,67.82,2024-06-05,Oceania,Apple Pay
21760,5595,Food,Coffee Beans,2,69.67,2023-05-29,Asia,Debit Card
21761,1428,Electronics,Smart Watch,4,1922.74,2023-04-14,Europe,PayPal
21762,2586,Books,Self-Help,3,49.54,2024-03-06,Europe,Google Pay
21763,8995,Home & Garden,Vacuum Cleaner,3,394.74,2023-05-27,Africa,Credit Card
21764,1760,Sports,Tennis Racket,4,40.86,2024-01-07,South America,PayPal
21765,8189,Electronics,Tablet,2,521.66,2024-07-09,South America,Google Pay
21766,3096,Books,History,2,22.71,2023-12-15,Oceania,Google Pay
21767,7530,Food,Granola,2,27.07,2023-10-18,South America,Google Pay
21768,3021,Books,Poetry,2,17.54,2023-01-09,North America,Debit Card
21769,3201,Home & Garden,Coffee Maker,3,336.05,2023-05-10,Africa,Apple Pay
21770,5966,Beauty,Eye Cream,3,198.36,2024-09-28,Africa,Credit Card
21771,9986,Beauty,Moisturizer,5,135.11,2023-07-21,Asia,Google Pay
21772,3623,Books,Biography,2,12.47,2024-02-23,Asia,PayPal
21773,5102,Sports,Yoga Mat,1,235.9,2024-06-16,South America,PayPal
21774,2372,Food,Olive Oil,4,50.97,2024-05-08,South America,Google Pay
21775,2809,Books,Novel,5,24.33,2024-04-03,North America,PayPal
21776,2454,Electronics,Monitor,2,785.83,2024-03-15,Africa,Credit Card
21777,6547,Beauty,Moisturizer,2,72.34,2024-02-11,North America,PayPal
21778,5872,Books,Mystery,1,33.73,2024-08-22,South America,Google Pay
21779,6206,Sports,Swimming Goggles,4,213.01,2023-06-29,Asia,Debit Card
21780,8914,Toys,Board Game,5,115.27,2023-01-08,Oceania,Debit Card
21781,5619,Toys,Board Game,1,108.21,2024-09-17,North America,Debit Card
21782,1588,Sports,Gym Bag,5,74.57,2024-08-01,South America,Apple Pay
21783,9347,Beauty,Nail Polish,4,15.3,2023-12-04,Oceania,Debit Card
21784,3324,Toys,Doll,1,147.5,2024-06-30,North America,Apple Pay
21785,9416,Clothing,Shorts,2,267.32,2023-02-10,Asia,Apple Pay
21786,8842,Home & Garden,Vacuum Cleaner,1,194.97,2023-04-08,Africa,Apple Pay
21787,2339,Sports,Running Shoes,1,125.33,2023-01-05,Europe,Debit Card
21788,2109,Toys,Board Game,2,132.27,2023-08-07,Africa,Google Pay
21789,7452,Toys,RC Car,3,19.03,2024-07-07,Oceania,Google Pay
21790,5865,Toys,Doll,4,39.19,2024-05-04,South America,PayPal
21791,1291,Electronics,Smart Watch,3,1841.33,2023-10-24,Oceania,Debit Card
21792,9176,Electronics,Tablet,2,646.17,2023-09-03,Oceania,Apple Pay
21793,1767,Clothing,Jacket,1,95.58,2024-06-12,North America,Credit Card
21794,5855,Beauty,Lipstick,1,96.86,2024-01-03,Asia,Google Pay
21795,5208,Electronics,Monitor,2,1287.54,2024-05-06,North America,PayPal
21796,6914,Toys,RC Car,3,47.74,2024-08-31,Europe,Google Pay
21797,7146,Electronics,Smart Watch,5,707.69,2023-02-10,Europe,Debit Card
21798,9719,Clothing,Coat,3,161.43,2024-03-06,Europe,Credit Card
21799,7184,Home & Garden,Vacuum Cleaner,1,211.37,2023-12-08,South America,PayPal
21800,9821,Beauty,Shampoo,5,96.08,2023-09-14,Europe,Google Pay
21801,8550,Beauty,Shampoo,3,77.44,2024-04-01,North America,Debit Card
21802,9222,Food,Coffee Beans,5,10.57,2024-04-07,Europe,Credit Card
21803,4905,Toys,Building Blocks,1,49.01,2023-09-09,Europe,Debit Card
21804,8459,Books,Self-Help,2,33.72,2023-03-31,South America,Google Pay
21805,2439,Beauty,Moisturizer,5,178.59,2023-07-11,North America,Apple Pay
21806,9133,Food,Granola,2,18.92,2023-04-01,North America,Google Pay
21807,3947,Electronics,Monitor,1,543.64,2023-09-06,South America,PayPal
21808,1942,Books,Poetry,4,49.24,2023-01-01,North America,PayPal
21809,5826,Toys,Action Figure,1,73.38,2024-01-29,Asia,Credit Card
21810,7548,Toys,Building Blocks,4,36.16,2024-01-12,Oceania,Credit Card
21811,6492,Books,Biography,5,11.63,2024-09-11,South America,PayPal
21812,7560,Clothing,Coat,3,154.06,2024-02-27,Asia,Apple Pay
21813,1871,Clothing,T-Shirt,5,202.92,2023-08-09,North America,Apple Pay
21814,9408,Electronics,Wireless Mouse,4,1001.22,2023-07-31,Oceania,Credit Card
21815,2306,Home & Garden,Coffee Maker,1,47.56,2023-07-20,Europe,PayPal
21816,5374,Electronics,Smartphone,4,933.7,2024-05-25,Europe,Debit Card
21817,6226,Home & Garden,Blender,1,144.58,2024-09-20,Africa,PayPal
21818,9480,Sports,Basketball,2,82.64,2024-07-18,Oceania,Credit Card
21819,1577,Books,Mystery,1,39.31,2023-05-26,Asia,PayPal
21820,6576,Food,Organic Honey,3,14.92,2023-01-22,Europe,Credit Card
21821,3524,Clothing,Shorts,4,250.76,2024-05-22,Africa,Apple Pay
21822,7166,Electronics,Monitor,5,1134.31,2024-05-14,Oceania,Debit Card
21823,9892,Sports,Running Shoes,4,427.88,2024-05-05,Oceania,Google Pay
21824,4335,Food,Green Tea,1,40.46,2023-07-10,Europe,Apple Pay
21825,3053,Home & Garden,Air Purifier,3,110.85,2024-03-11,Asia,Debit Card
21826,1558,Clothing,Dress,3,191.23,2024-05-21,Oceania,Debit Card
21827,9099,Sports,Dumbbell Set,4,175.6,2024-08-19,Oceania,Credit Card
21828,1822,Electronics,Smart Watch,2,1582.07,2024-03-14,Europe,PayPal
21829,9346,Sports,Dumbbell Set,1,331.95,2024-05-25,South America,Credit Card
21830,1280,Beauty,Nail Polish,3,69.96,2023-04-05,Africa,Apple Pay
21831,3442,Sports,Yoga Mat,2,480.21,2024-05-04,Africa,PayPal
21832,1383,Electronics,Headphones,2,1278.49,2023-02-12,Africa,Apple Pay
21833,1822,Beauty,Lipstick,4,128.3,2023-09-24,Asia,PayPal
21834,9507,Home & Garden,Coffee Maker,1,321.91,2023-06-10,South America,Google Pay
21835,4462,Clothing,Jeans,5,232.07,2023-03-22,Europe,Google Pay
21836,9751,Food,Organic Honey,1,42.28,2024-01-01,Oceania,Apple Pay
21837,3203,Electronics,Smart Watch,5,483.97,2023-01-28,Asia,Apple Pay
21838,2056,Beauty,Shampoo,4,188.78,2023-07-24,North America,Debit Card
21839,3857,Books,Biography,3,20.64,2023-08-14,Africa,Debit Card
21840,9298,Beauty,Shampoo,2,146.31,2024-06-27,Africa,PayPal
21841,7456,Clothing,Coat,3,124.9,2023-02-19,Africa,Credit Card
21842,3392,Beauty,Lipstick,5,96.28,2024-07-19,South America,Apple Pay
21843,3752,Sports,Running Shoes,5,295.2,2023-04-18,Oceania,Apple Pay
21844,8505,Electronics,Wireless Mouse,2,648.38,2024-02-02,Asia,Apple Pay
21845,8155,Clothing,Shorts,3,125.07,2023-08-30,Africa,PayPal
21846,5314,Clothing,Sweater,1,83.13,2024-02-29,North America,Debit Card
21847,5831,Sports,Swimming Goggles,4,434.19,2023-06-17,Europe,PayPal
21848,7084,Toys,RC Car,1,46.52,2023-07-13,Europe,Debit Card
21849,2301,Clothing,Sweater,2,263.4,2024-02-28,South America,Credit Card
21850,1075,Toys,Educational Game,5,126.65,2024-05-27,Oceania,Google Pay
21851,4248,Toys,Action Figure,1,47.48,2024-07-08,Oceania,PayPal
21852,5203,Clothing,Sneakers,1,121.35,2023-10-12,Asia,Google Pay
21853,9260,Food,Organic Honey,2,22.93,2024-01-30,South America,PayPal
21854,9987,Beauty,Shampoo,2,142.36,2024-01-01,Oceania,Credit Card
21855,1878,Beauty,Body Lotion,5,171.49,2023-04-29,Africa,PayPal
21856,2886,Food,Spice Set,2,38.47,2023-03-31,Oceania,Credit Card
21857,6442,Food,Spice Set,2,64.62,2024-01-04,Oceania,Apple Pay
21858,7575,Sports,Gym Bag,4,404.07,2024-02-29,North America,Apple Pay
21859,3661,Books,Mystery,1,21.42,2023-10-07,South America,PayPal
21860,6950,Clothing,Jacket,3,256.76,2024-06-20,Europe,Google Pay
21861,7367,Sports,Yoga Mat,2,441.3,2024-03-11,Asia,Debit Card
21862,5226,Sports,Gym Bag,4,400.73,2023-02-03,South America,Credit Card
21863,5419,Sports,Basketball,5,125.17,2023-05-15,Africa,Apple Pay
21864,9751,Home & Garden,Vacuum Cleaner,5,93.39,2024-04-20,Africa,Credit Card
21865,9420,Beauty,Body Lotion,2,42.98,2023-01-24,South America,Apple Pay
21866,5168,Beauty,Eye Cream,3,85.81,2023-06-08,Oceania,Apple Pay
21867,1967,Toys,Doll,5,28.82,2024-03-22,Europe,Google Pay
